name,visibility,sport_type,start_date_local,timezone,athlete_count,achievement_count,pr_count,total_miles,elevation_gain_ft,average_speed,max_speed,moving_time_sec,elapsed_time_sec,elev_high_ft,elev_low_ft,map.id,map.resource_state,map.summary_polyline,lat,lng,end_latlng1,end_latlng2,has_heartrate,average_heartrate,gear_id,max_heartrate,kudos_count,comment_count,athlete.id,upload_id,upload_id_str,external_id,id,private,start_date,utc_offset
Tagged,everyone,Hike,2022-08-05T05:50:13Z,(GMT-08:00) America/Los_Angeles,1,0,0,5.64,1304.46,5.652,12.744,5783,6164,2220.47,980.31,a7587189713,2,qhjqExjtyUMLAT_@AMTYANK[Ve@[Aa@UO@S[[AU]q@a@qBw@}@o@Z{@Xi@]OHLIg@b@g@FEcBTe@Js@MyBe@]Y]gAXUCg@e@WA@_@h@_BEk@e@w@s@SMi@Fu@k@u@g@QWaAGc@WBKRLIQPq@Vw@~@i@HOMBe@f@wAAkADo@]o@W?EL_@KKODu@mAg@Km@S[wA[Hc@b@El@]Hi@EYo@HK]@Qr@w@?m@Os@WWYs@Bs@Io@F_@EQk@_@{@JO{@_ANIWFa@Im@s@O@{@JQ@e@YcB\m@u@oAAUf@c@b@PJ}@^mALIXRL`AGPn@rAVANYb@AFYw@}BAa@`AqDNs@N[NGPPXz@Dl@l@GDJNEBQk@o@DYd@LRGj@k@VJz@CLT?Vd@xAXLIADJz@b@RA@M_@QSe@?YGU@IM[A}@a@i@CaALg@Mq@Zo@AMSa@aBiASi@Go@_@_@DEUq@YBYh@[T_A@u@t@eCbBO@a@]o@SKWN[p@UdAgABq@u@gBw@KS_@i@]F{AOk@Ik@Jc@BLIK@PAQAJH@GI@NASHHMJFCE@BQCJJZGFLnAAtAf@ZVd@z@Fl@fBIr@kAjAa@FQZ?^n@Dp@h@jCeBdAaAz@AVMZo@XBNbAZl@ZhAp@Nr@|@Jr@Uh@Hp@M|@h@pA?z@\dBHR`@RUTOY_Ac@e@oBYW}AOc@t@}@ACNHNt@J?^UJcAIG}@g@s@SRyAvFj@`B?f@JPEZi@?a@XICa@qAKgAUa@[Ra@bC]@SKUN?b@^ZTh@?P]l@^|AS~@Fn@h@NPfBNDj@Yd@fAh@[h@d@DRKb@Hp@A?Gh@`@n@BXVJJ^?v@k@v@K`@LPn@E?l@[f@{@NGZLNt@FXRNZ@TZb@x@LJXIp@z@GVJJn@I|@Fh@Mn@OJBLOd@FJB^rB{AhAe@LJELRdAp@RZf@J`@Oh@FV|@Zd@~@Bh@i@|AFh@RCr@\\?h@Uf@L\v@LhBA\a@jAFpANJ|@m@bATv@c@\A`A`AVfB|@dB?VLAH\EDVXLHhA]n@u@EKFLBIEJEQDLEC,34.4642538204789,-119.712601359934,34.4641928002238,-119.712505051866,FALSE,NA,NA,NA,5,0,65231186,8092624988,8092624988,36470C7A-5645-495B-8B64-0FE03C04CB6B-activity.fit,7587189713,FALSE,2022-08-05T12:50:13Z,-25200
The pickles be back,everyone,Walk,2022-07-31T10:07:25Z,(GMT-08:00) America/Los_Angeles,1,0,0,5.04,234.91,4.9392000000000005,12.2544,5914,6525,73.16,-232.28,a7561032085,2,ohbqE|qszU?GGGS\QFB^P@FZH@EBHBJGjA?Ju@AKFI@c@LSD]DI^Gf@VHT?Vj@t@r@ND`AJ^FfAJn@E@BARn@A`ADTALDh@CTBH^|@VTp@dAd@Xd@n@Pb@Dd@Oj@iAjASf@EXSd@o@n@MZBA@HEPKB?EDC@D@AOZDCEUc@c@AWICm@k@?_@KVEAIM?B@MGIO@k@[CKEC@UY?QM[ECIQGCWMAGMc@ECYLu@EEDBDOESRw@D_@ZaACIDOHMABdAeAFBDAEENEB_@?IKC?o@O]M?SOOCEIWB?SY[CaBDg@MQKCGOq@K?WJAJYICH_@SMA`@EHBAICF@@HKX?JNd@?JNHJEFFj@@\e@VsARu@h@I`@VJTFb@Vf@z@NPz@CLDn@J^LrANf@RHj@Al@q@vAaALAHFL`@Zj@^v@RNb@LPADIP@dAa@PQLAPSXO`@g@ZQxBMZJTNDV@ZGP?`@DTEl@DNChADl@GlADPCnAB\E|EE`ABt@ETAdABFGd@E~BBZCbBGj@BBARCNBDCPBJCP@LIbCDZGNDTCz@CHBd@DVv@|AJFEGFLN@FFDRPP`@|@rAnBVn@\XTFj@\r@HZCPBAGHHf@EE@?C?D?MABDHPCHJRDFGx@?JHj@TRBPXXJ@HZBVGb@_@^KBKNEjAkATIVa@p@i@`BiAv@[xA}A|ByA`B_APY`@Sf@s@jAw@fA_AjCqChAuAhBiCbA_CNy@Ka@Oy@Yi@qAcBSs@OOWo@Ag@M[F_@Qm@GGEe@e@wAA]WcAGcA]}@u@yCIcCS{@?e@Kq@GeAGS@UMo@@aAG_@BOCg@C?FYCSFs@Cg@AB@GCK@Q?FG@GKUd@UAUZc@H_@JgAGMHOCi@FOKk@AUQoC@QGEMUEWDIEaAJ[Ss@Mk@?OFe@HWDa@?KSWAw@TOAADSPq@?EFSKKFKEe@DQG_@D_BK{ADi@EaB?ULGR[TMBe@G_@BEGUDIGAIOPe@@GDwAIIBSIc@NOKIT?Zc@FENIFc@BSAKKQCK?OFSG]Fc@E}@DMOMV@\CB@FCL?NGDqAR[TK`@CZCEC@IP@ZEVQHa@A[FIHBNS@o@Vc@Z[B?HSL]Bg@Gs@DAZILN@I?EHD@ODRL?DG?BB@TDCG@FGEDBFALRT@CEUFLAF,34.4232890289277,-119.872461687773,34.4233365543187,-119.872877681628,FALSE,NA,NA,NA,4,0,65231186,8063628490,8063628490,E5C14F25-BB80-48C7-BDC1-4985899B79D7-activity.fit,7561032085,FALSE,2022-07-31T17:07:25Z,-25200
Beers beers beers beers,everyone,Ride,2022-07-29T16:17:09Z,(GMT-08:00) America/Los_Angeles,3,20,8,26.3,1537.4,18.1944,49.7736,8374,16541,830.38,-0.33,a7551122959,2,ae~pExaxyUKcA{Be@JgCbZdAjBeEpCkDz@Yh@aGyCeAhBuREeEqAYIeDrA_Cf@gDHsQ[iHrCgd@a@qHuFuV}@aCoCsD{JqF{JgK{AaCm@gEA_LqA}DyA{AaBq@qOcAaBi@sO_PcJaLm@SqM~QsBpE{GrJ_@d@]QDz@u@pA__@rj@m@NuDqErAmBp@|@Ps@Ef@m@_AjAgBbEtDf@K~Zge@V@Nq@xGcJjRgZe@iAuIqJaBoE{@mIuCqg@mIkt@KeCPyIaCuQkA}FoEqBoBcCU_B_@_P}@}F_@_AiCwB[cCJaNpIKlCu@|EEbAgAeAaQt@qKlBoRtB{MCeAm@yBuAiBmA[gYu@sRbAmD`AsQ^}FfBqDGkFqA{AAg`AlLa_@UmDxLa@hCZ~QWtH{B`CiC\Jb@tAnAu@~BOpB{Gh@gB|AcABkFmAqDTmA}AoA_@uBhCq@^h@l@hDIj@~BlAFpA`AZx@j@hHQ~ApAfJo@zBu@f@Mf@p@jDExC{ArBTnByAf@ZpAkAlC^TfD]n@lANhDq@hAIvA{@t@nAnBIhD{C|@lBzAZlAu@rFe@x@uCZQdAuAt@Rf@lCvAj@`CS|AkAlARzAQj@aC`A@l@nAxCuFG_Ag@yDBG^rCtALbAlBC~CxDXbAEn@q@dAG~AcAx@AfA]p@pAz@?f@aA~B{Ax@l@lBoDlAGt@tEp@zHW\ZNnBpDrCyEQiB^iApCkAr@\nAbACfBgAfCjBD~Bb@hAzB_@hBd@X|A{Al@cAdBhBz@rBlCvDEzB}@zE|@zBw@h@HJzFo@nBp@v@s@pArAhCWnNn@d@dE[`BNnHdFjCxIXpGj@\rAg@f@VoA|IeCxC}@lDHxCmErWFhBi@fGaA`Fj@fFVP|CGf@h@`F[`Ab@xD@jBrAdAfD`F~AvAnA~AA|CrA|Cc@vB{AtDArIiN|G{F~l@_~@\DxQ|RX@vAcBn@h@OX@KNKQPdADcAjAa@gD~Tu\rHeMsXqZAe@`DyElElEcCdEcAWXOWB\Gm@b@Z@^g@CICd@V[k@DFQCFTBKTl@PjCkDrYlZpBsBhAaBHy@h@[fK_PrAgBZC~GdJpQnRdBl@zNx@~Af@tAlAvA|DHhLdAtEfMzNfKvFdBtBfBhEnF`V`@xJuCxc@VzFQ`GGdKiA~CoBbBgCb@}FYe@d@uBlLw@|IlHdBk@fHa@pAaDHuB~HiI@KrANv@hBf@N|@,34.4020719174296,-119.733209107071,34.4020985718817,-119.733261242509,FALSE,NA,b9318843,NA,13,0,65231186,8052570279,8052570279,8BAC3669-2D7D-4768-9D93-906E0EC1FA52-activity.fit,7551122959,FALSE,2022-07-29T23:17:09Z,-25200
Soon to be swarming with beagles ,everyone,Hike,2022-07-29T06:08:59Z,(GMT-08:00) America/Los_Angeles,1,0,0,5.68,1313.65,5.4216,13.6728,6074,6736,2220.47,968.5,a7548720765,2,cgjqEjityUo@`@KPN\g@Aq@b@MO@LCMANe@i@ASSGGe@s@qAKg@FDKw@BGe@w@YU]Ik@h@QCYPg@]_Aj@MCIk@FeAEF^uAO_BOe@m@i@W?cAV{@g@EWPe@XaBo@cAu@WI[Fi@EYc@u@o@_@Iy@MSa@@gAx@k@p@m@BEk@\y@Ly@@}AO?QS?[cAIDe@CYsAi@YeAcASWWHYz@IVYDy@q@AQWBQt@q@Hg@[aAYWAUWa@Hw@EeAOc@o@CDMDHk@F[s@w@NOk@@cAGIi@C?cANg@Ey@Wq@\k@Og@a@g@Do@LKh@NNEHcAVaAPMXXBdALb@\\FZj@a@^CK_A_@y@Iy@`@iBLKEONc@`@gAPMN@P^XnAp@BVOq@g@CQHKz@C`@m@pARDGNJ?Pj@pBpAl@RG_@W[e@DWSw@CaAc@i@EcARi@Io@P]?Uy@mAaAk@QmASSBDGMUcAc@ZETo@Pw@Ay@z@eCbB[AY]k@KIa@FOx@[`A_AJSA_@E[[SDGYs@s@I_A}@BsBU_AF_@F?IHDKKEDPEMDJEGPAOVDQBJHIECDDK?EPR|ABbBh@XV^f@BRN`@jBK`@_AbA}@Z?b@TRL@FCALEO\Jf@d@jDwC^S`AC^_@J_@T@LTGPB`@BOLJXn@Nz@VTZ?P^d@\Jt@Up@Jl@Op@Dj@d@f@AhAZ`Bn@d@QTuAy@a@_B_@i@uAKo@v@k@IGHFRj@VMb@iAIKiAWa@I?a@l@Sn@Kv@]l@MbANr@\j@HbAGRg@?YXSAIq@Ya@CcAWa@WZe@xBo@IQP@b@j@dA]z@\dBO`A@d@JLZ?JR?r@N\x@EXt@~@I^^BPMb@Jp@O|@@Mf@\f@vA@\Qr@]NKVJXr@EDPCV]p@y@PKN@Pr@Hf@X^bAjAn@Ev@rAPNh@AtACb@c@pABr@b@DXu@f@Il@q@?JR_@^BB^Hf@TZh@RZp@BXKd@JZr@Rn@bAI`A_@bADb@pB\l@Wr@`APtBg@lBPlATDt@q@h@\x@U\Y^Dl@n@Nd@LtAx@|AD`@H@J\ZZx@GTWVE^e@Te@?_@DJIBJDIO?B,34.4640251621604,-119.712374629453,34.464021390304,-119.712243871763,FALSE,NA,g9707381,NA,6,0,65231186,8049888738,8049888738,5974A507-571A-41E0-B2E8-A1F6E4D3CDFC-activity.fit,7548720765,FALSE,2022-07-29T13:08:59Z,-25200
Thursday Bike Day,everyone,Ride,2022-07-28T17:30:39Z,(GMT-08:00) America/Los_Angeles,2,56,14,21.85,2018.04,18.817200000000003,48.8088,6727,7200,1391.4,30.18,a7546073407,2,me~pEbbxyUIwAsBa@IoC_CQWRqFf[UjFOxOO`@iAz@eBZwZtDcHDgIo@aEGsCb@yHhC{Cp@wCFeDi@eEaCgMcNgA{@}CgB{DoAcD}AoAgBo@mCq@D]bBCjGq@lDkA`CyGtKmHlS{NrXgNlPkF~I[n@@TWZu@|CU|Bw@xg@Q~Dg@jDkAzPu@`DqCbIwEhJaAlAlBtO|Ftm@jInv@BXOR}s@a@kAXiAt@gJjJcAn@eATiAEyAe@aFuEwAw@}@Kc@j@k@lG@|Z__@DeBUmC{AaEi@wFt@}BjCqIIoCpDk@~Ac@fBCjDq@bC}A~AuDjAeE`EoBfDiAh@e@MqBoBgAgBaCiCeDs@yA^kBfBDhCSp@qCG}@n@W?kCiGyAqBoByAcCi@}@uBiAM{@{@cBa@Yw@ScCUa@wEW_@Si@_BqAk@Gi@RmAu@oBYSSHQ^W|AiA~Bm@bCeAzAeCCcGqA[HkAfB_@TaBw@mDSA^`Af@EPy@FmAwAmEiB[LfAdADf@[TcAEuCs@}A_BiGiDc@IaAP{B}AwD`AqBiBmA?`@`@z@@f@TZv@Kx@@[V[rAO|@m@|@CdBzArAQf@HpF|CnBfBhALvCp@\e@qA}AAOLIt@h@`DdA~@lAn@PXEP]iAk@@[~@R~AApAr@`@B`BqB^O`GlAtANp@Mz@iA~@iD`AaBT{Af@k@bAlBB^S~@H^rAn@l@hBbDb@vAJL`@N`CVp@fBd@h@p@~AR\tAXb@pC`@hB|AdA|AtC`HXDrA{@xBTZc@E{BLo@xA_BlAYxDl@l@`AvApAv@rA`An@x@fAl@HjAo@vAyC`E}Dn@a@jCm@dCwCXeA?mDNy@|@mChAsAp@yAXO|HNl@a@tAqBdFm@fFt@rDdBp`@FLEPe@KmYz@aI`@@vAv@zFdFfAb@dBHlBg@|KsKfAe@`\NdYIZY@Y}AeMkFqg@aBaM_Hoq@lGgMhCiHbAeEr@uMx@{GVwGXmZNiH~@kGj@{A`HiLpKyLxAsBvJ}QhFaMlE_MrFmIdA_C^sAVmCN_Gb@AKj@f@x@PjAxHjCdFnCb@A~AvAj@`AVBnEtFlDnDbA|@jBbAbFTdB^l@_@hB[rJ_DxD[|MbAjHStA_@vNkBxHm@pAo@^D^UJwDDiEn@}NnFmZvBNFxClAFh@TF~@,34.4019549060613,-119.733275575563,34.4021010026336,-119.733197875321,FALSE,NA,b9318843,NA,7,0,65231186,8046932326,8046932326,87F58BB4-9936-44AA-9CEF-C27B8BEA338A-activity.fit,7546073407,FALSE,2022-07-29T00:30:39Z,-25200
"Painful, yet buttery",everyone,Ride,2022-07-21T17:34:40Z,(GMT-08:00) America/Los_Angeles,2,49,14,26.85,2115.16,20.3508,52.0488,7645,7846,830.38,16.73,a7507924160,2,oe~pEzaxyUGgAwB[@oCzZ`A\sBpEwFdAe@Z_GyC{@lB{RKgEoAMJ}AYmA|AaCj@kEOoFR_I_@mHtCe`@UwKaGyWcAaCiC_D{JyFuMkOm@iF?yIcB}EmAyAmC{@eO{@sBeAkPeQyGaKqJ}JqB}DsBeS_Bi\gJgx@LyLgB{O{AmIsEqBwB{Ca@qQaAoGa@oAwCkBYqDAeKV{@~IIdDy@~DDx@g@L}@{AuQnCyUPsGrBmKHwAa@oBuAkCoAc@cZ{@[yEeDiSy@kXib@JiQ|A_GQqEdA_QIOeA|BqJa@}BF_JcCqIy@iFm@_@uENi@[TmOo@oDoBkEUsKRcL~EiXGu@tEsWn@mHrCgMlAsKeBPuf@uCe@kAQcDDyYYoFeE_DiD_AmCmEU`@d@x@AlCWIi@_D}A_BiF?uCj@uC}A_AD[F^C|@hAr@zCi@tBHfFoBp@lAhEsA|@O|@vHpAFhC{Ap@nB~DKhBf@~BmBnDtDZrAr@r@z@JvAg@vAwB~AQrAy@nApB`CB`AuBvBi@dADhDvA|Fg@|B_CzCM|Gx@xBtBrBnBfInA~@jFf@f@j@\bEiAvEl@bHtA~Cy@rAmBvOuBlKpAdKy@|@QvH?~LgCnPVdNoFxKPtB~@ZS`Ih@xFw@vJaAlB_DrMTvRUpIqBpBeDP|BjB{@fCOzB_Hr@qD~AqFaBeC^yBsB_AOmDhDd@l@lDGp@nCv@M~BxBl@dIQzBrA`Iw@fCw@t@j@bDG|DwAbBHtBsAV\`BiAvB\f@bCm@t@Xb@dANfDy@rACjA}@t@pAjBIjD}C~@pBxA\lAs@jFaApA_CJUfAuAr@nDjC`@pCUfAeAdAAhC_CbAlAbEwFGw@i@kE`@|ChBD|@pBC`DxDTtAu@nAGdBeA|@BhA_@d@rAfBaAhCcBz@n@lBsDnAAj@xEz@rISH~BvD~CwC]gDTy@`CgBpAv@~AtBqAfAFfB~A@`Cn@jAjBi@dB\b@~A{Af@kAjBnBbAfBhC`E@`CgA|DbAdEw@H|Fu@vBp@x@y@dAzAtCS~N|HEnIxF~BbITtGp@d@lAk@n@^uAdJeClCw@nDDrC_EnVe@|JcAvF~@fILfO~\^|A[hBuBzE`AdBDzFeCrDh@xEzErJeNl^t`@lu@jw@`@?nP_W`IhIhC~D|BxAx@|Ab@xAJtEdAhIp@jAhLhBt@e@f@gD~AyBxDs@pEAt[~LVzA`BLLfCpBf@N~@,34.4020210392773,-119.73325252533,34.4022735022008,-119.733249507844,FALSE,NA,b9318843,NA,10,0,65231186,8004563730,8004563730,04352C03-856B-47A4-818B-3982B7B0126B-activity.fit,7507924160,FALSE,2022-07-22T00:34:40Z,-25200
Hidden gem,everyone,Walk,2022-07-20T17:53:22Z,(GMT-08:00) America/Los_Angeles,1,0,0,4.59,76.77,4.4748,16.2,5942,6145,85.96,13.78,a7502668955,2,oibqEntszUNWF?O?DAv@Hd@IFg@b@gBFBFIf@S@G`@OXCh@XXm@FAXFHGAKU\ATIPORCpANrAJ^?XFT?^DPBd@Pr@DjACb@JvAr@~@JBLd@NT^^H@b@^^n@E|@BAE@CPo@t@o@z@CHDDIPCXy@p@M`@CZ[p@Cb@BJCAJ\FtACZULOVLvAAhAMf@SNe@p@Gz@D@?HGHNl@ALDZNTCJTfADzAKb@Ah@ZpADr@EVDZIVOHi@?OHIRBxAHRZ\C^HF\Bf@PLCHQFAVH?FGFARB^N^EFBJLJDRLHZl@FZl@j@CPPZlAlArAZLEf@Av@BRERFdAEFHPC\BZHNL@JO`@?PDJCE?XKX[^Yt@Kb@_@t@e@j@On@QXAd@AIC@o@pAETIF]p@QfAEv@Wt@Cb@IRo@n@?TEBBF@ECPAGBFCLQ@BBKFUDc@n@[n@Yx@ODYXGNEj@J^FJRF\d@F??TCTCNE@FABPK`@@LKt@@d@D?GPDf@?jAQxAS~@BTEXMFQb@?^DZKXWxDm@dCANL~@Iz@B`@K`@C`@MHaAEUNi@M]FWGmAGEBa@SUQEIU@OOO?W_@UMEWQ?@GGAAGa@CIFUMIo@@sAEQDcBKMAMD@?IGaAMSIg@CaALaAIa@?IJGEEJEAKTe@Ty@^c@Tg@JELSPe@ECH[B]DE@o@BCD@CFLADKCAAc@H}AD]HMHAGA?ODMCKBE?a@FQCm@FaCEa@BGIIDSAa@KYBC?YMSBECEDGC?@EAGLO?WCMDG@BEBDMGGDA@OEQDGBDAMGAIe@DSEM?WDCG@BHJMGB?KG?FEGB?MBQCGDa@EE@YIK@_@FCEOD?@GEGHOAGBEGAI_@DWCID{AFOJCAGRG@ID?HJFGJDIDBBTIN[BWFIB@?KD?Ec@FGIMCSBGAKHIAODCGKCDSKLAKODABUC@BWCk@DKEILKRLFGFBNCTc@Ee@D[CCDGHDCKLANMJAf@o@XMBm@SWI{@F{@LSl@IJGJUAs@@OUuB?gDi@aCI{@JkAP_@f@k@Lk@KqCF[\QBUGeASqAh@iBJSp@q@`@qAp@{@TMJa@DA?a@E]Sc@_@a@o@e@i@cAe@k@IUIe@AoAIsAO{@OmBW}Aq@I]k@IUAUKMMEAIWG_@BKJALGKURa@AAEgA@Gd@?HFBAG,34.4234400708228,-119.87287231721,34.42343252711,-119.87235724926,FALSE,NA,g9707381,NA,6,1,65231186,7998778709,7998778709,32B6FD83-D8C5-4E52-958D-4C449C71FB81-activity.fit,7502668955,FALSE,2022-07-21T00:53:22Z,-25200
Lunch Walk,everyone,Walk,2022-07-15T12:08:06Z,(GMT-05:00) America/New_York,5,0,0,2.07,59.71,3.978,20.2392,3013,3820,189.3,135.83,a7473903109,2,euuaGpxhrLBH@CH?E@ADD@A@GAKO@GCWDQDLCNBBCE?MABC?@?AG@?BU@?CGDONEHFABCAPE@ECSBMASBSBE?BBE@KGA?ID?LIAKBEDDBADBBC?EA?DQHA?E@DCK?I@?HGAEDOC?AIEIDABD@IA]CC?GBEHBDGH?FEACDAFMAGQGBBAU?BI?B@BA?CHEE@ACBEC[@KGO@EQYEMAAEGCOECASI]?a@E[@k@DUAKB?DGB?@EFCBMHITI?CH@?E@@HCFO@@@A@GLO@@@EJOFWDG?KEKQQOEOKMCYSKAK@KIEGSGG?c@a@KEKWSMEMCi@@GKKEOIMIKABGMEEESCBQ[OMAIAAE?MSKIAEECAEIK?@CAKQEe@DOC?@@AI@]ABB?BCCIPMBCDC@BJQNMCARGNDDFD@JPRP@NFD@Hh@n@N?A?JD\BZHPJNRBTDJDD@XFB@FDBA@DABHFABBBHRRBJJNVDPCFUB?DEH@FIJACEEBJEC?BCFA?CD?A@TOCABANAHEZDXAVHF?BCJDEFB?HAf@STMBEDBDA@DPHRDJ?LJ\LBDP??APCLGAAP@?AJCHBNCJBBA^@@DJ@@BA?DBA?HAFBCBFBLELKZKFBFCCFDAPKPEAGJBTGdACNCA?@DDB@FB@GLHDBACb@BDD?@B@AB@?J?A@B@ABFEPH@@DAAAJ?G@@AIDRC@FFDTX^@HFB?HBB@HRTADPHHLHDHH?AB@BFH@BDD?A?ZTBJXRVf@FB@LNB@DF@FTF@BHBADTA@XZ@F`AXH@@CBHCPBLa@rAAJ[~@SHe@FEB@@QBADMCWFKCABEAKIE@?ADD?@UMSCc@QQ?IBI?C@IAIBOCM@e@UMAWIOIOOI@EJC@?DOj@IJELSRCDc@Lk@BMAcNsDJjJH?K_@M@WJOCI@MSCDK@?BEIIAEEC@IK?@KCKMIEC@GMGEE?[YA@KLAFOBGHGR@BAPCBCT@G?D@EAJBJCHBDATEBCJITAAENMLOf@Cn@DVACGJED?BD@G?C@FIBFD@AQ@?CE?BEAG@@@A@@@AHB?A@AC?@AA?BGA?CBBDABIA?H??EHBBD@IA@ECE@EAFJA?ED@LB@EL@`@?A?D?CB?BB?HIBARBDF@PAG@?IEADCIP@MIJ@F@IBDO?DLBFD@]o@BB@ADHGGCFB?BE?OGDCI,42.3869187198579,-71.3205666001886,42.3868888802826,-71.3206870481372,FALSE,NA,g10257186,NA,3,0,65231186,7967051909,7967051909,A1B0A326-7C87-4822-8AE7-0645D3F3CFE8-activity.fit,7473903109,FALSE,2022-07-15T16:08:06Z,-14400
Different terrain 🌊,everyone,Hike,2022-07-12T12:44:23Z,(GMT-05:00) America/New_York,3,0,0,7.65,256.23,5.3784,19.0584,8245,9055,81.36,2.62,a7458458344,2,i}|~FjjtjLJG?WGKOB]c@Sv@l@cB@WXSJY|@C~@^j@Kf@P\INr@P~BNpGb@~@Dt@Xd@z@n@hBd@\n@b@?nBr@z@p@n@AZVnA[RLd@K~@Lf@Ql@@~@Wv@?AKh@SxAHf@ArBYdADv@a@bAR`EHFQt@EHi@T@f@[CILWSeCgAgFGMIJBWi@mCm@qENw@T[~@[J[MYZmCKmB}@iDq@eBy@cAGJBKk@[YwAMmADs@TM`A_BLy@@_@RKH]@NPOdByBLc@h@eA`A{BrAwA@o@f@q@j@aC@eEc@}BqAcE][]y@yB[eCiA\?n@SVDp@Wf@t@~@O|ANzA]l@h@h@J`AdAr@`@?Ps@NCXn@r@ZbAXHEFZt@MfAUp@f@Jx@j@L^Cb@H`@Kf@H\MVXJCJRTNfA?rBd@j@FRR~@HhAR`@NMHhARTVz@p@Jh@`@b@@KhADTdA`A\FP`@[|@En@s@SMTo@V{@EQRW?KUUPUnBOMYF[h@Gb@C`AHZQtADPZLCZl@h@Vf@QHFJI^u@r@[@ERD@GAVPXABNdAd@`@l@\@x@l@n@Nv@Cl@f@pAUz@_@B{@HLAb@LHj@_@`AKjA?@LrAd@lBjChDp@x@j@HXBzAb@zCKhCd@x@`BVj@l@nARzACCIvA@d@Lz@K\WjBDtAWlBVx@QJ\ECCSFUz@S`@ZTAZS\k@|BShAgADUPMGCATpAm@^uAGJ?M?NGUGDNRJ]JEGJ?KGHJgAMCCk@YYEu@Hc@nA_AlAMRSDJh@w@Tc@pAe@n@Cj@PVK|@n@LCTn@~AbAp@R|AHLFRh@QZEf@]XMZ?lBk@tAqA`CNr@CrADHCI?X_@PeD@]KaAZcKBwBIaDYiDVEHWKSd@cLrBaJEyAKs@UoAFaASgBBc@NoAEe@P{ACa@LMKcHBu@@SNg@O_EZ_@OeAX{@IIP{@Ds@Vq@M}@ZCKwALm@QaFn@cAI]SWT{D?w@N_AGmCFwCd@qACcBc@q@A_@]Bk@GWg@c@{@AKPW?eEmBINc@SkA_Au@KuA}@[e@c@kBKcBDkAGOCsAYuAKmB@Lg@A}@_@iA`@{@[w@lAYVf@JEDHd@U|@,41.9325393531471,-70.0690163578838,41.9326846953481,-70.0691446848214,FALSE,NA,g10257186,NA,10,0,65231186,7950059322,7950059322,4337098D-707C-479B-AED5-0E2B90B3D99F-activity.fit,7458458344,FALSE,2022-07-12T16:44:23Z,-14400
Smol Fry & Big Mac,everyone,Hike,2022-07-08T06:07:02Z,(GMT-08:00) America/Los_Angeles,3,0,0,5.61,1323.49,5.623200000000001,28.259999999999998,5775,6306,2220.47,967.19,a7435508544,2,ggjqEbhtyUUAt@^UKKl@]NILFNg@DkAl@_@k@CUMYSQFCKG@Qe@y@Em@_@qAk@q@MGm@h@c@HW@_@W{@\a@ECiAXq@Hm@SeCYOUe@w@Xi@GUQo@QBi@d@cA@s@k@y@o@YM]@_Ao@_Ao@a@G{@IOOLw@ZmAfAa@FQe@\k@Hc@FsBGg@W_@cAGCUHUEMkAg@W_A{Aq@AWlA[Rk@C[u@IISDSl@i@Bw@Kc@{@eBHi@Kk@F]IQc@e@u@H[w@e@NMIO[BUKo@q@U@q@Ri@Is@Wu@b@q@Uw@SSMm@v@ORDHOHw@d@oAVTAr@Hn@l@dAnAa@@M[kAQUMu@XyAdAiDVQJFPd@JdAbAFFC@Qe@_@GOBOx@Cj@k@vAHPNBZb@vAnAx@N?@Mo@YGWDUWqA@_@e@u@EaANg@Km@LQHc@ESi@m@BIIK_Ae@Sc@Cc@e@u@Qs@M@u@bAiACwCnCm@Rg@c@q@ODGGWf@e@ZGh@m@T[?YQaA[s@w@MS]g@YIm@DeAKQKsANC?J?IGJAGBG?JH@KEFACPASLHGH@OAPICPEMPN~@BtBf@\N\VLh@Hl@fBIh@eAfAs@VKL?^^AxAx@vB_Bd@q@`@EDMl@?n@s@BS\@Nt@`@p@Dd@Nn@j@Hx@fANj@Wz@H^Mt@@l@p@t@Of@d@|Bn@XIVK@wA_Aa@}AWe@KEuAKk@t@w@ID\p@VMj@WMg@DIu@KG@Sc@]Y^c@jB[r@Mv@?`@d@hANdAKZi@GSNU?IO@Q]g@B]Ms@SQI@Il@o@hB_@IWJA^d@f@Lh@Yb@G^Zb@@x@Sn@Jv@h@DHxAJNp@QPFB\LPv@EZZLVKd@Jb@Gv@ZXD\NLVp@BRWx@[`@KBANTVj@KDLCT_@z@u@LKLANPNf@Af@XNt@LNhAl@@NGf@dABPLLdAG\C~@e@xAPd@ZC?Kd@c@d@SN]V@XULDRjAZVZDf@~@@VO\BVfAf@f@~@C`@i@bBDZPLbBJn@OXl@PFJ`@F~AAVa@xALfAPBLI?ONE\@LKTTv@Mh@_@TDp@n@\bCfAhBALLDBV\\Z?|@g@z@oAFQEBJHMC,34.4640406686813,-119.712177822366,34.4640348851681,-119.712268263102,FALSE,NA,NA,NA,12,0,65231186,7924840410,7924840410,EAC9DFCA-0FDA-4364-ABCE-D7CE0715C204-activity.fit,7435508544,FALSE,2022-07-08T13:07:02Z,-25200
